"X","drug_row","drug_row_clean","drug_col","drug_col_clean","cell_line_name","combi_row","combi_col","synergy","fold"
"bortezomib_fludarabine_a549","Fludarabine Base","fludarabine","Bortezomib","bortezomib","A549","fludarabine_a549","bortezomib_a549",-3.7605680076464,1
"dasatinib_mitoxantrone_a549","mitoxantrone","mitoxantrone","Dasatinib","dasatinib","A549","mitoxantrone_a549","dasatinib_a549",0.812886580123551,2
"hydroxyurea_ixabepilone_a549","hydroxyurea","hydroxyurea","Ixabepilone","ixabepilone","A549","hydroxyurea_a549","ixabepilone_a549",0.480824911707305,1
"dasatinib_thalidomide_a549","Dasatinib","dasatinib","thalidomide","thalidomide","A549","dasatinib_a549","thalidomide_a549",0.867296515073741,0
"allopurinol_ixabepilone_a549","allopurinol","allopurinol","Ixabepilone","ixabepilone","A549","allopurinol_a549","ixabepilone_a549",3.31618735642467,4
"ixabepilone_nilotinib_a549","Nilotinib","nilotinib","Ixabepilone","ixabepilone","A549","nilotinib_a549","ixabepilone_a549",3.74593228808285,4
"paclitaxel_thiotepa_a549","thiotepa","thiotepa","paclitaxel","paclitaxel","A549","thiotepa_a549","paclitaxel_a549",-5.1850425108316,0
"methoxsalen_nilotinib_a549","Nilotinib","nilotinib","methoxsalen","methoxsalen","A549","nilotinib_a549","methoxsalen_a549",1.28973336933385,3
"methoxsalen_paclitaxel_a549","paclitaxel","paclitaxel","methoxsalen","methoxsalen","A549","paclitaxel_a549","methoxsalen_a549",-4.12518718233022,4
"hydroxyurea_imatinib_a549","Imatinib","imatinib","hydroxyurea","hydroxyurea","A549","imatinib_a549","hydroxyurea_a549",0.28512573063259,0
"amifostine_pemetrexed_a549","Pemetrexed","pemetrexed","amifostine","amifostine","A549","pemetrexed_a549","amifostine_a549",5.54468709732473,3
"dasatinib_thiotepa_a549","thiotepa","thiotepa","Dasatinib","dasatinib","A549","thiotepa_a549","dasatinib_a549",-4.72712073437403,2
"lapatinib_topotecan_a549","Lapatinib","lapatinib","TOPOTECAN HYDROCHLORIDE","topotecan","A549","lapatinib_a549","topotecan_a549",-3.41785711823447,0
"paclitaxel_vorinostat_a549","paclitaxel","paclitaxel","Vorinostat","vorinostat","A549","paclitaxel_a549","vorinostat_a549",-7.80802560221145,4
"bendamustine_imiquimod_a549","Bendamustine hydrochloride","bendamustine","IMIQUIMOD","imiquimod","A549","bendamustine_a549","imiquimod_a549",-1.66519404853099,4
"ifosfamide_procarbazine_a549","Procarbazine hydrochloride","procarbazine","ifosfamide","ifosfamide","A549","procarbazine_a549","ifosfamide_a549",-2.95222171914076,3
"mitotane_thalidomide_a549","mitotane","mitotane","thalidomide","thalidomide","A549","mitotane_a549","thalidomide_a549",0.119665891627663,4
"bendamustine_imatinib_a549","Imatinib","imatinib","Bendamustine hydrochloride","bendamustine","A549","imatinib_a549","bendamustine_a549",3.19705440531314,3
"erlotinib_romidepsin_a549","Romidepsin","romidepsin","Erlotinib hydrochloride","erlotinib","A549","romidepsin_a549","erlotinib_a549",-0.607633715651083,4
"amifostine_erlotinib_a549","amifostine","amifostine","Erlotinib hydrochloride","erlotinib","A549","amifostine_a549","erlotinib_a549",-2.39093156109929,3
"pralatrexate_topotecan_a549","Pralatrexate","pralatrexate","TOPOTECAN HYDROCHLORIDE","topotecan","A549","pralatrexate_a549","topotecan_a549",3.22559176819901,0
"lapatinib_letrozole_a549","letrozole","letrozole","Lapatinib","lapatinib","A549","letrozole_a549","lapatinib_a549",-0.597638277014217,4
"bendamustine_cyclophosphamide_a549","Bendamustine hydrochloride","bendamustine","cyclophosphamide","cyclophosphamide","A549","bendamustine_a549","cyclophosphamide_a549",0.288392388434085,1
"docetaxel_mitomycin_a549","docetaxel","docetaxel","mitomycin C","mitomycin","A549","docetaxel_a549","mitomycin_a549",-0.171742331552089,4
"letrozole_mitomycin_a549","letrozole","letrozole","mitomycin C","mitomycin","A549","letrozole_a549","mitomycin_a549",2.81170419390641,3
"procarbazine_temozolomide_a549","temozolomide","temozolomide","Procarbazine hydrochloride","procarbazine","A549","temozolomide_a549","procarbazine_a549",1.11063887266223,3
"celecoxib_vorinostat_a549","celecoxib","celecoxib","Vorinostat","vorinostat","A549","celecoxib_a549","vorinostat_a549",-0.676130591805347,4
"mitotane_thiotepa_a549","thiotepa","thiotepa","mitotane","mitotane","A549","thiotepa_a549","mitotane_a549",-6.48172823577161,4
"lapatinib_sunitinib_a549","Lapatinib","lapatinib","Sunitinib","sunitinib","A549","lapatinib_a549","sunitinib_a549",-1.72021843092347,4
"cytarabine_sorafenib_a549","CYTARABINE HYDROCHLORIDE","cytarabine","Sorafenib","sorafenib","A549","cytarabine_a549","sorafenib_a549",5.6918361921799,4
"carmustine_thiotepa_a549","thiotepa","thiotepa","carmustine","carmustine","A549","thiotepa_a549","carmustine_a549",-0.873145439569123,0
"amifostine_procarbazine_a549","Procarbazine hydrochloride","procarbazine","amifostine","amifostine","A549","procarbazine_a549","amifostine_a549",-0.0454207335960914,0
"ixabepilone_thiotepa_a549","thiotepa","thiotepa","Ixabepilone","ixabepilone","A549","thiotepa_a549","ixabepilone_a549",-4.48291551764972,0
"amifostine_celecoxib_a549","celecoxib","celecoxib","amifostine","amifostine","A549","celecoxib_a549","amifostine_a549",-1.00175669178231,0
"procarbazine_thalidomide_a549","thalidomide","thalidomide","Procarbazine hydrochloride","procarbazine","A549","thalidomide_a549","procarbazine_a549",9.80630048067632,4
"thiotepa_vinblastine_a549","thiotepa","thiotepa","Vinblastine sulfate","vinblastine","A549","thiotepa_a549","vinblastine_a549",-7.82461501338786,0
"bortezomib_lapatinib_a549","Lapatinib","lapatinib","Bortezomib","bortezomib","A549","lapatinib_a549","bortezomib_a549",-1.42050150291468,4
"procarbazine_sunitinib_a549","Sunitinib","sunitinib","Procarbazine hydrochloride","procarbazine","A549","sunitinib_a549","procarbazine_a549",0.751857976872888,0
"dasatinib_lapatinib_a549","Dasatinib","dasatinib","Lapatinib","lapatinib","A549","dasatinib_a549","lapatinib_a549",0.871194274496302,0
"docetaxel_lapatinib_a549","docetaxel","docetaxel","Lapatinib","lapatinib","A549","docetaxel_a549","lapatinib_a549",10.1619175869745,0
"amifostine_raloxifene_a549","raloxifene","raloxifene","amifostine","amifostine","A549","raloxifene_a549","amifostine_a549",2.88080329566715,1
"celecoxib_topotecan_a549","celecoxib","celecoxib","TOPOTECAN HYDROCHLORIDE","topotecan","A549","celecoxib_a549","topotecan_a549",-0.472515144065532,0
"amifostine_mitomycin_a549","mitomycin C","mitomycin","amifostine","amifostine","A549","mitomycin_a549","amifostine_a549",2.25069876755175,3
"fludarabine_pralatrexate_a549","Fludarabine Base","fludarabine","Pralatrexate","pralatrexate","A549","fludarabine_a549","pralatrexate_a549",1.72742344273101,2
"nilotinib_sorafenib_a549","Nilotinib","nilotinib","Sorafenib","sorafenib","A549","nilotinib_a549","sorafenib_a549",2.41124750810199,3
"carmustine_celecoxib_a549","celecoxib","celecoxib","carmustine","carmustine","A549","celecoxib_a549","carmustine_a549",-0.697515946640293,0
"allopurinol_dasatinib_a549","Dasatinib","dasatinib","allopurinol","allopurinol","A549","dasatinib_a549","allopurinol_a549",-1.86932412013555,3
"methotrexate_pemetrexed_a549","Pemetrexed","pemetrexed","methotrexate","methotrexate","A549","pemetrexed_a549","methotrexate_a549",-9.21640148696901,4
"vincristine_vorinostat_a549","Vincristine sulfate","vincristine","Vorinostat","vorinostat","A549","vincristine_a549","vorinostat_a549",-0.883691750990115,1
"methoxsalen_topotecan_a549","methoxsalen","methoxsalen","TOPOTECAN HYDROCHLORIDE","topotecan","A549","methoxsalen_a549","topotecan_a549",-8.13384761848778,0
"thiotepa_vorinostat_a549","thiotepa","thiotepa","Vorinostat","vorinostat","A549","thiotepa_a549","vorinostat_a549",-6.7373274269258,3
"mitomycin_mitotane_a549","mitotane","mitotane","mitomycin C","mitomycin","A549","mitotane_a549","mitomycin_a549",-0.125234342070671,2
"nilotinib_procarbazine_a549","Nilotinib","nilotinib","Procarbazine hydrochloride","procarbazine","A549","nilotinib_a549","procarbazine_a549",1.78709262124543,3
"celecoxib_tamoxifen_a549","celecoxib","celecoxib","Tamoxifen citrate","tamoxifen","A549","celecoxib_a549","tamoxifen_a549",-2.61330884985167,3
"dasatinib_tamoxifen_a549","Tamoxifen citrate","tamoxifen","Dasatinib","dasatinib","A549","tamoxifen_a549","dasatinib_a549",3.32503062842243,2
"ifosfamide_ixabepilone_a549","ifosfamide","ifosfamide","Ixabepilone","ixabepilone","A549","ifosfamide_a549","ixabepilone_a549",4.96710970144099,2
"bendamustine_lapatinib_a549","Lapatinib","lapatinib","Bendamustine hydrochloride","bendamustine","A549","lapatinib_a549","bendamustine_a549",0.527579887307067,1
"celecoxib_methoxsalen_a549","celecoxib","celecoxib","methoxsalen","methoxsalen","A549","celecoxib_a549","methoxsalen_a549",0.615769728841753,2
"amifostine_carmustine_a549","carmustine","carmustine","amifostine","amifostine","A549","carmustine_a549","amifostine_a549",-2.38532934025392,4
"docetaxel_sorafenib_a549","docetaxel","docetaxel","Sorafenib","sorafenib","A549","docetaxel_a549","sorafenib_a549",16.6792100281059,4
"anastrozole_tamoxifen_a549","Tamoxifen citrate","tamoxifen","anastrozole","anastrozole","A549","tamoxifen_a549","anastrozole_a549",-0.919686272184696,4
"carmustine_tamoxifen_a549","Tamoxifen citrate","tamoxifen","carmustine","carmustine","A549","tamoxifen_a549","carmustine_a549",-1.45811032310052,1
"bortezomib_mitomycin_a549","mitomycin C","mitomycin","Bortezomib","bortezomib","A549","mitomycin_a549","bortezomib_a549",-0.97623569060553,2
"nilotinib_topotecan_a549","Nilotinib","nilotinib","TOPOTECAN HYDROCHLORIDE","topotecan","A549","nilotinib_a549","topotecan_a549",-8.78112718656868,4
"thiotepa_topotecan_a549","thiotepa","thiotepa","TOPOTECAN HYDROCHLORIDE","topotecan","A549","thiotepa_a549","topotecan_a549",-0.242850770851503,2
"methoxsalen_pralatrexate_a549","Pralatrexate","pralatrexate","methoxsalen","methoxsalen","A549","pralatrexate_a549","methoxsalen_a549",2.34070496550374,1
"erlotinib_tamoxifen_a549","Tamoxifen citrate","tamoxifen","Erlotinib hydrochloride","erlotinib","A549","tamoxifen_a549","erlotinib_a549",3.85752906207266,1
"ifosfamide_mitomycin_a549","mitomycin C","mitomycin","ifosfamide","ifosfamide","A549","mitomycin_a549","ifosfamide_a549",0.0186162784078802,0
"methotrexate_tamoxifen_a549","methotrexate","methotrexate","Tamoxifen citrate","tamoxifen","A549","methotrexate_a549","tamoxifen_a549",0.707468291735842,0
"celecoxib_thalidomide_a549","celecoxib","celecoxib","thalidomide","thalidomide","A549","celecoxib_a549","thalidomide_a549",7.85130789642434,0
"hydroxyurea_vincristine_a549","Vincristine sulfate","vincristine","hydroxyurea","hydroxyurea","A549","vincristine_a549","hydroxyurea_a549",1.75612648116947,0
"nilotinib_romidepsin_a549","Nilotinib","nilotinib","Romidepsin","romidepsin","A549","nilotinib_a549","romidepsin_a549",3.60308374506594,4
"celecoxib_cyclophosphamide_a549","celecoxib","celecoxib","cyclophosphamide","cyclophosphamide","A549","celecoxib_a549","cyclophosphamide_a549",1.24016130758991,0
"dasatinib_pemetrexed_a549","Pemetrexed","pemetrexed","Dasatinib","dasatinib","A549","pemetrexed_a549","dasatinib_a549",-11.3604763466265,3
"cyclophosphamide_letrozole_a549","letrozole","letrozole","cyclophosphamide","cyclophosphamide","A549","letrozole_a549","cyclophosphamide_a549",1.11855254643693,3
"fludarabine_vincristine_a549","Vincristine sulfate","vincristine","Fludarabine Base","fludarabine","A549","vincristine_a549","fludarabine_a549",-8.34719629395333,1
"sorafenib_thiotepa_a549","thiotepa","thiotepa","Sorafenib","sorafenib","A549","thiotepa_a549","sorafenib_a549",-9.22543127293442,0
"erlotinib_raloxifene_a549","raloxifene","raloxifene","Erlotinib hydrochloride","erlotinib","A549","raloxifene_a549","erlotinib_a549",1.93332085714225,1
"raloxifene_vincristine_a549","raloxifene","raloxifene","Vincristine sulfate","vincristine","A549","raloxifene_a549","vincristine_a549",2.08733178744742,4
"anastrozole_mitomycin_a549","anastrozole","anastrozole","mitomycin C","mitomycin","A549","anastrozole_a549","mitomycin_a549",4.02081255501623,3
"lenalidomide_raloxifene_a549","raloxifene","raloxifene","Lenalidomide","lenalidomide","A549","raloxifene_a549","lenalidomide_a549",-2.294986376351,3
"methotrexate_teniposide_a549","teniposide","teniposide","methotrexate","methotrexate","A549","teniposide_a549","methotrexate_a549",-4.8816170264553,1
"ixabepilone_paclitaxel_a549","paclitaxel","paclitaxel","Ixabepilone","ixabepilone","A549","paclitaxel_a549","ixabepilone_a549",3.855074375435,0
"ixabepilone_thalidomide_a549","thalidomide","thalidomide","Ixabepilone","ixabepilone","A549","thalidomide_a549","ixabepilone_a549",2.37068942499388,0
"topotecan_vincristine_a549","Vincristine sulfate","vincristine","TOPOTECAN HYDROCHLORIDE","topotecan","A549","vincristine_a549","topotecan_a549",-3.55121733601338,4
"allopurinol_vincristine_a549","Vincristine sulfate","vincristine","allopurinol","allopurinol","A549","vincristine_a549","allopurinol_a549",-0.00364967590146651,1
"mitotane_paclitaxel_a549","paclitaxel","paclitaxel","mitotane","mitotane","A549","paclitaxel_a549","mitotane_a549",1.04222392815164,3
"docetaxel_imiquimod_a549","docetaxel","docetaxel","IMIQUIMOD","imiquimod","A549","docetaxel_a549","imiquimod_a549",-1.18923206558571,4
"allopurinol_raloxifene_a549","raloxifene","raloxifene","allopurinol","allopurinol","A549","raloxifene_a549","allopurinol_a549",1.43278730084939,3
"erlotinib_letrozole_a549","letrozole","letrozole","Erlotinib hydrochloride","erlotinib","A549","letrozole_a549","erlotinib_a549",2.19231906145068,2
"bendamustine_temozolomide_a549","temozolomide","temozolomide","Bendamustine hydrochloride","bendamustine","A549","temozolomide_a549","bendamustine_a549",-0.116855142856532,0
"pralatrexate_thiotepa_a549","thiotepa","thiotepa","Pralatrexate","pralatrexate","A549","thiotepa_a549","pralatrexate_a549",-1.75294274712364,2
"paclitaxel_sorafenib_a549","paclitaxel","paclitaxel","Sorafenib","sorafenib","A549","paclitaxel_a549","sorafenib_a549",16.8264157157017,2
"amifostine_sorafenib_a549","Sorafenib","sorafenib","amifostine","amifostine","A549","sorafenib_a549","amifostine_a549",-0.63967401503067,4
"letrozole_methoxsalen_a549","letrozole","letrozole","methoxsalen","methoxsalen","A549","letrozole_a549","methoxsalen_a549",0.634855207763234,2
"imiquimod_vorinostat_a549","Vorinostat","vorinostat","IMIQUIMOD","imiquimod","A549","vorinostat_a549","imiquimod_a549",-0.808305146623278,1
"sunitinib_tamoxifen_a549","Tamoxifen citrate","tamoxifen","Sunitinib","sunitinib","A549","tamoxifen_a549","sunitinib_a549",-0.153903721025255,0
"imatinib_methoxsalen_a549","Imatinib","imatinib","methoxsalen","methoxsalen","A549","imatinib_a549","methoxsalen_a549",1.83994205266427,4
"docetaxel_romidepsin_a549","docetaxel","docetaxel","Romidepsin","romidepsin","A549","docetaxel_a549","romidepsin_a549",1.29452725401267,3
"docetaxel_vincristine_a549","Vincristine sulfate","vincristine","docetaxel","docetaxel","A549","vincristine_a549","docetaxel_a549",-0.231846547624976,0
"allopurinol_tamoxifen_a549","Tamoxifen citrate","tamoxifen","allopurinol","allopurinol","A549","tamoxifen_a549","allopurinol_a549",-0.0308824331921193,4
"allopurinol_cyclophosphamide_a549","allopurinol","allopurinol","cyclophosphamide","cyclophosphamide","A549","allopurinol_a549","cyclophosphamide_a549",0.43569989135522,3
"anastrozole_imiquimod_a549","anastrozole","anastrozole","IMIQUIMOD","imiquimod","A549","anastrozole_a549","imiquimod_a549",-2.64591568031906,0
"bendamustine_fulvestrant_a549","Bendamustine hydrochloride","bendamustine","Fulvestrant","fulvestrant","A549","bendamustine_a549","fulvestrant_a549",0.81566094274855,4
"ixabepilone_topotecan_a549","TOPOTECAN HYDROCHLORIDE","topotecan","Ixabepilone","ixabepilone","A549","topotecan_a549","ixabepilone_a549",-5.72939651304491,2
"ixabepilone_tamoxifen_a549","Tamoxifen citrate","tamoxifen","Ixabepilone","ixabepilone","A549","tamoxifen_a549","ixabepilone_a549",6.57472478764834,3
"cytarabine_thiotepa_a549","thiotepa","thiotepa","CYTARABINE HYDROCHLORIDE","cytarabine","A549","thiotepa_a549","cytarabine_a549",-7.44761912939734,1
"anastrozole_ixabepilone_a549","anastrozole","anastrozole","Ixabepilone","ixabepilone","A549","anastrozole_a549","ixabepilone_a549",3.33027111503708,1
"fludarabine_vorinostat_a549","Fludarabine Base","fludarabine","Vorinostat","vorinostat","A549","fludarabine_a549","vorinostat_a549",-1.80114855007779,4
"hydroxyurea_topotecan_a549","hydroxyurea","hydroxyurea","TOPOTECAN HYDROCHLORIDE","topotecan","A549","hydroxyurea_a549","topotecan_a549",-5.75218301097104,0
"ixabepilone_raloxifene_a549","raloxifene","raloxifene","Ixabepilone","ixabepilone","A549","raloxifene_a549","ixabepilone_a549",-3.74905848791367,3
"amifostine_dasatinib_a549","Dasatinib","dasatinib","amifostine","amifostine","A549","dasatinib_a549","amifostine_a549",-0.817405220173087,1
"anastrozole_hydroxyurea_a549","hydroxyurea","hydroxyurea","anastrozole","anastrozole","A549","hydroxyurea_a549","anastrozole_a549",2.09698510008327,2
"bendamustine_topotecan_a549","Bendamustine hydrochloride","bendamustine","TOPOTECAN HYDROCHLORIDE","topotecan","A549","bendamustine_a549","topotecan_a549",-1.09104509225206,2
"cytarabine_nilotinib_a549","CYTARABINE HYDROCHLORIDE","cytarabine","Nilotinib","nilotinib","A549","cytarabine_a549","nilotinib_a549",-2.8230891229585,2
"celecoxib_fludarabine_a549","celecoxib","celecoxib","Fludarabine Base","fludarabine","A549","celecoxib_a549","fludarabine_a549",-0.619658525502101,4
"nilotinib_thiotepa_a549","thiotepa","thiotepa","Nilotinib","nilotinib","A549","thiotepa_a549","nilotinib_a549",-4.70404574364745,2
"docetaxel_fulvestrant_a549","Fulvestrant","fulvestrant","docetaxel","docetaxel","A549","fulvestrant_a549","docetaxel_a549",9.75780741598208,1
"fludarabine_thiotepa_a549","thiotepa","thiotepa","Fludarabine Base","fludarabine","A549","thiotepa_a549","fludarabine_a549",-0.901424251521641,0
"amifostine_thiotepa_a549","thiotepa","thiotepa","amifostine","amifostine","A549","thiotepa_a549","amifostine_a549",5.99343667813501,1
"bortezomib_topotecan_a549","TOPOTECAN HYDROCHLORIDE","topotecan","Bortezomib","bortezomib","A549","topotecan_a549","bortezomib_a549",-7.52630318909479,0
"lapatinib_paclitaxel_a549","paclitaxel","paclitaxel","Lapatinib","lapatinib","A549","paclitaxel_a549","lapatinib_a549",10.1742467674596,3
"erlotinib_ifosfamide_a549","ifosfamide","ifosfamide","Erlotinib hydrochloride","erlotinib","A549","ifosfamide_a549","erlotinib_a549",0.675965158913146,4
"raloxifene_tamoxifen_a549","raloxifene","raloxifene","Tamoxifen citrate","tamoxifen","A549","raloxifene_a549","tamoxifen_a549",-0.852625368624104,2
"amifostine_ixabepilone_a549","amifostine","amifostine","Ixabepilone","ixabepilone","A549","amifostine_a549","ixabepilone_a549",4.30686539858331,1
"anastrozole_erlotinib_a549","anastrozole","anastrozole","Erlotinib hydrochloride","erlotinib","A549","anastrozole_a549","erlotinib_a549",-4.23476952755441,2
"romidepsin_sunitinib_a549","Romidepsin","romidepsin","Sunitinib","sunitinib","A549","romidepsin_a549","sunitinib_a549",-1.07961466296599,1
"fulvestrant_lapatinib_a549","Lapatinib","lapatinib","Fulvestrant","fulvestrant","A549","lapatinib_a549","fulvestrant_a549",-4.42010891850953,3
"cyclophosphamide_vinblastine_a549","Vinblastine sulfate","vinblastine","cyclophosphamide","cyclophosphamide","A549","vinblastine_a549","cyclophosphamide_a549",1.56201960843433,2
"allopurinol_carmustine_a549","allopurinol","allopurinol","carmustine","carmustine","A549","allopurinol_a549","carmustine_a549",-1.50935606429888,2
"fludarabine_paclitaxel_a549","Fludarabine Base","fludarabine","paclitaxel","paclitaxel","A549","fludarabine_a549","paclitaxel_a549",-1.69411374733882,0
"celecoxib_vinblastine_a549","celecoxib","celecoxib","Vinblastine sulfate","vinblastine","A549","celecoxib_a549","vinblastine_a549",2.63065543533385,1
"ifosfamide_topotecan_a549","ifosfamide","ifosfamide","TOPOTECAN HYDROCHLORIDE","topotecan","A549","ifosfamide_a549","topotecan_a549",-1.80296072828439,4
"romidepsin_vincristine_a549","Vincristine sulfate","vincristine","Romidepsin","romidepsin","A549","vincristine_a549","romidepsin_a549",1.94504023714214,2
"allopurinol_anastrozole_a549","anastrozole","anastrozole","allopurinol","allopurinol","A549","anastrozole_a549","allopurinol_a549",-0.26485338555415,4
"celecoxib_hydroxyurea_a549","celecoxib","celecoxib","hydroxyurea","hydroxyurea","A549","celecoxib_a549","hydroxyurea_a549",3.95782942940511,2
"mitomycin_vorinostat_a549","Vorinostat","vorinostat","mitomycin C","mitomycin","A549","vorinostat_a549","mitomycin_a549",3.29204757845848,4
"mitotane_vincristine_a549","Vincristine sulfate","vincristine","mitotane","mitotane","A549","vincristine_a549","mitotane_a549",0.715114759622307,0
"teniposide_vincristine_a549","teniposide","teniposide","Vincristine sulfate","vincristine","A549","teniposide_a549","vincristine_a549",12.2747701813563,1
"fulvestrant_thalidomide_a549","Fulvestrant","fulvestrant","thalidomide","thalidomide","A549","fulvestrant_a549","thalidomide_a549",1.89726698519689,0
"sunitinib_thiotepa_a549","thiotepa","thiotepa","Sunitinib","sunitinib","A549","thiotepa_a549","sunitinib_a549",-7.72126013233161,4
"paclitaxel_tamoxifen_a549","Tamoxifen citrate","tamoxifen","paclitaxel","paclitaxel","A549","tamoxifen_a549","paclitaxel_a549",17.0153417627651,4
"chlorambucil_vincristine_a549","chlorambucil","chlorambucil","Vincristine sulfate","vincristine","A549","chlorambucil_a549","vincristine_a549",1.3500586242977,4
"carmustine_fulvestrant_a549","Fulvestrant","fulvestrant","carmustine","carmustine","A549","fulvestrant_a549","carmustine_a549",-1.21264798430102,1
"bendamustine_thalidomide_a549","Bendamustine hydrochloride","bendamustine","thalidomide","thalidomide","A549","bendamustine_a549","thalidomide_a549",-1.48422285106961,1
"amifostine_tamoxifen_a549","Tamoxifen citrate","tamoxifen","amifostine","amifostine","A549","tamoxifen_a549","amifostine_a549",-2.84320091487807,1
"dasatinib_hydroxyurea_a549","Dasatinib","dasatinib","hydroxyurea","hydroxyurea","A549","dasatinib_a549","hydroxyurea_a549",-9.91608865523592,0
"ifosfamide_letrozole_a549","letrozole","letrozole","ifosfamide","ifosfamide","A549","letrozole_a549","ifosfamide_a549",0.579670009879725,4
"lapatinib_thalidomide_a549","Lapatinib","lapatinib","thalidomide","thalidomide","A549","lapatinib_a549","thalidomide_a549",1.47548991600134,0
"bortezomib_sunitinib_a549","Sunitinib","sunitinib","Bortezomib","bortezomib","A549","sunitinib_a549","bortezomib_a549",-0.773216985603618,0
"amifostine_mitotane_a549","mitotane","mitotane","amifostine","amifostine","A549","mitotane_a549","amifostine_a549",6.13967140738739,4
"fulvestrant_vinblastine_a549","Vinblastine sulfate","vinblastine","Fulvestrant","fulvestrant","A549","vinblastine_a549","fulvestrant_a549",8.02330992216688,1
"mitomycin_temozolomide_a549","temozolomide","temozolomide","mitomycin C","mitomycin","A549","temozolomide_a549","mitomycin_a549",-0.0506013423515928,0
"methotrexate_nilotinib_a549","methotrexate","methotrexate","Nilotinib","nilotinib","A549","methotrexate_a549","nilotinib_a549",1.31297426940537,1
"fulvestrant_paclitaxel_a549","paclitaxel","paclitaxel","Fulvestrant","fulvestrant","A549","paclitaxel_a549","fulvestrant_a549",-1.1834294474996,2
"imatinib_paclitaxel_a549","Imatinib","imatinib","paclitaxel","paclitaxel","A549","imatinib_a549","paclitaxel_a549",10.1564545441216,3
"raloxifene_topotecan_a549","raloxifene","raloxifene","TOPOTECAN HYDROCHLORIDE","topotecan","A549","raloxifene_a549","topotecan_a549",-3.72185095712445,1
"cytarabine_ifosfamide_a549","CYTARABINE HYDROCHLORIDE","cytarabine","ifosfamide","ifosfamide","A549","cytarabine_a549","ifosfamide_a549",2.50224497714195,0
"fludarabine_romidepsin_a549","Fludarabine Base","fludarabine","Romidepsin","romidepsin","A549","fludarabine_a549","romidepsin_a549",2.08093359880422,3
"erlotinib_thiotepa_a549","thiotepa","thiotepa","Erlotinib hydrochloride","erlotinib","A549","thiotepa_a549","erlotinib_a549",1.9237260309292,0
"imiquimod_ixabepilone_a549","IMIQUIMOD","imiquimod","Ixabepilone","ixabepilone","A549","imiquimod_a549","ixabepilone_a549",3.91935598026838,3
"mitotane_pralatrexate_a549","mitotane","mitotane","Pralatrexate","pralatrexate","A549","mitotane_a549","pralatrexate_a549",0.0502719647380987,0
"dacarbazine_dasatinib_a549","dacarbazine","dacarbazine","Dasatinib","dasatinib","A549","dacarbazine_a549","dasatinib_a549",-8.94239912622852,4
"procarbazine_tamoxifen_a549","Tamoxifen citrate","tamoxifen","Procarbazine hydrochloride","procarbazine","A549","tamoxifen_a549","procarbazine_a549",-0.357606067801979,1
"celecoxib_erlotinib_a549","celecoxib","celecoxib","Erlotinib hydrochloride","erlotinib","A549","celecoxib_a549","erlotinib_a549",-0.728218298378236,2
"lapatinib_raloxifene_a549","raloxifene","raloxifene","Lapatinib","lapatinib","A549","raloxifene_a549","lapatinib_a549",1.01948677823848,4
"raloxifene_sorafenib_a549","raloxifene","raloxifene","Sorafenib","sorafenib","A549","raloxifene_a549","sorafenib_a549",0.732729228835131,0
"bendamustine_sunitinib_a549","Sunitinib","sunitinib","Bendamustine hydrochloride","bendamustine","A549","sunitinib_a549","bendamustine_a549",1.48162638793174,3
"hydroxyurea_mitomycin_a549","hydroxyurea","hydroxyurea","mitomycin C","mitomycin","A549","hydroxyurea_a549","mitomycin_a549",-1.23323781752359,4
"methoxsalen_thiotepa_a549","thiotepa","thiotepa","methoxsalen","methoxsalen","A549","thiotepa_a549","methoxsalen_a549",-1.07509926603055,2
"imatinib_ixabepilone_a549","Imatinib","imatinib","Ixabepilone","ixabepilone","A549","imatinib_a549","ixabepilone_a549",5.4014348063283,3
"amifostine_methotrexate_a549","methotrexate","methotrexate","amifostine","amifostine","A549","methotrexate_a549","amifostine_a549",7.35407117651335,4
"cytarabine_tamoxifen_a549","CYTARABINE HYDROCHLORIDE","cytarabine","Tamoxifen citrate","tamoxifen","A549","cytarabine_a549","tamoxifen_a549",-2.34660510300807,1
"cytarabine_pralatrexate_a549","CYTARABINE HYDROCHLORIDE","cytarabine","Pralatrexate","pralatrexate","A549","cytarabine_a549","pralatrexate_a549",-2.23584183457063,0
"dasatinib_paclitaxel_a549","paclitaxel","paclitaxel","Dasatinib","dasatinib","A549","paclitaxel_a549","dasatinib_a549",-1.80988553157386,3
"cytarabine_temozolomide_a549","CYTARABINE HYDROCHLORIDE","cytarabine","temozolomide","temozolomide","A549","cytarabine_a549","temozolomide_a549",5.45137328333849,2
"bortezomib_ixabepilone_a549","Ixabepilone","ixabepilone","Bortezomib","bortezomib","A549","ixabepilone_a549","bortezomib_a549",11.9090656827426,3
"temozolomide_vorinostat_a549","temozolomide","temozolomide","Vorinostat","vorinostat","A549","temozolomide_a549","vorinostat_a549",-1.7008269747167,0
"fulvestrant_imiquimod_a549","Fulvestrant","fulvestrant","IMIQUIMOD","imiquimod","A549","fulvestrant_a549","imiquimod_a549",0.896073398633563,1
"methoxsalen_temozolomide_a549","temozolomide","temozolomide","methoxsalen","methoxsalen","A549","temozolomide_a549","methoxsalen_a549",-0.612544308356244,3
"allopurinol_procarbazine_a549","allopurinol","allopurinol","Procarbazine hydrochloride","procarbazine","A549","allopurinol_a549","procarbazine_a549",1.20124252291239,1
